,altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,timestamp,unknown_88,time_elapsed,time_interval,speed_mph,difference_in_speed_mph,speed_kmh,difference_in_speed_kmh,speed_meters_sec,speed_feet_sec,pace_min_mile,pace_min_km,distance_total_miles,distance_total_km,distance_interval_miles,distance_interval_km,elevation_meters,elevation_feet,rise_meters,rise_feet,run_meters,run_feet,gradient_%,hr_%
483,138.6,14293.48,138.6,4.759,141.0,445654322.0,-1457409172.0,4.759,2020-06-18 14:45:01,300.0,0 days 00:51:28.000000000,0 days 00:00:11.000000000,10.645580154545456,-1.0424123454545438,17.1324,-1.6775999999999982,4.759,15.613517560000002,5.636141866291915,3.502136303144918,8.881556708820488,14.293479999999999,0.03436804174242392,0.05530999999999949,138.6,454.724424,2.1999999999999886,7.217847999999963,55.30999999999949,181.46326039999832,3.9775809076116593,72.68041237113401
484,139.4,14314.45,139.4,4.768,142.0,445654840.0,-1457411917.0,4.768,2020-06-18 14:45:05,300.0,0 days 00:51:32.000000000,0 days 00:00:04.000000000,10.665712581818182,0.020132427272725906,17.1648,0.032399999999999096,4.768,15.64304512,5.625503175688596,3.495525727069351,8.894586862721706,14.31445,0.013030154318182543,0.020970000000001165,139.4,457.34909600000003,0.8000000000000114,2.624672000000037,20.970000000001164,68.79921480000382,3.8149737720551595,73.19587628865979
485,139.8,14330.8,139.8,5.384,145.0,445654755.0,-1457414113.0,5.384,2020-06-18 14:45:08,300.0,0 days 00:51:35.000000000,0 days 00:00:03.000000000,12.043665381818183,1.377952800000001,19.3824,2.217600000000001,5.384,17.664042560000002,4.981872054547404,3.0955918771669144,8.904746281714784,14.3308,0.010159419318180913,0.016349999999998546,139.8,458.66143200000005,0.4000000000000057,1.3123360000000186,16.349999999998545,53.641733999995225,2.446483180428387,74.74226804123711
486,140.4,14347.47,140.4,5.067,148.0,445654289.0,-1457416275.0,5.067,2020-06-18 14:45:11,300.0,0 days 00:51:38.000000000,0 days 00:00:03.000000000,11.334556554545454,-0.7091088272727291,18.2412,-1.1412000000000013,5.067,16.62401628,5.293546307811965,3.289257285704888,8.91510453948938,14.34747,0.010358258106060652,0.016670000000000074,140.4,460.62993600000004,0.5999999999999943,1.9685039999999814,16.670000000000073,54.69160280000024,3.5992801439711557,76.28865979381443
487,142.0,14369.59,142.0,5.104,151.0,445653244.0,-1457418953.0,5.104,2020-06-18 14:45:15,300.0,0 days 00:51:42.000000000,0 days 00:00:04.000000000,11.417323200000002,0.08276664545454793,18.3744,0.1332000000000022,5.104,16.74540736,5.255172245627591,3.2654127481713684,8.928849270261672,14.36959,0.01374473121212171,0.0221200000000008,142.0,465.87928,1.5999999999999943,5.249343999999981,22.1200000000008,72.57218080000263,7.233273056057578,77.83505154639175
488,142.4,14386.22,142.4,5.972,150.0,445652893.0,-1457421139.0,5.972,2020-06-18 14:45:18,300.0,0 days 00:51:45.000000000,0 days 00:00:03.000000000,13.358983963636366,1.9416607636363636,21.499200000000002,3.1248000000000005,5.972,19.59317648,4.4913595347761595,2.7908015181960257,8.939182673188578,14.38622,0.010333403257575261,0.0166299999999992,142.4,467.191616,0.4000000000000057,1.3123360000000186,16.6299999999992,54.560369199997375,2.405291641611695,77.31958762886599
489,142.8,14398.11,142.8,6.205,149.0,445653004.0,-1457422735.0,6.205,2020-06-18 14:45:20,300.0,0 days 00:51:47.000000000,0 days 00:00:02.000000000,13.880190136363636,0.5212061727272701,22.338,0.8387999999999991,6.205,20.3576122,4.322707355629851,2.686005909213,8.94657077666428,14.39811,0.007388103712121981,0.011890000000001236,142.8,468.503952,0.4000000000000057,1.3123360000000186,11.890000000001237,39.00918760000406,3.3641715727499077,76.80412371134021
490,143.0,14416.4,143.0,6.289,146.0,445653781.0,-1457424988.0,6.289,2020-06-18 14:45:23,300.0,0 days 00:51:50.000000000,0 days 00:00:03.000000000,14.06809279090909,0.18790265454545363,22.640399999999996,0.3023999999999951,6.289,20.63320276,4.26497044707954,2.650129856362962,8.957935655770301,14.4164,0.011364879469696382,0.018289999999999054,143.0,469.16012,0.19999999999998863,0.6561679999999627,18.289999999999054,60.006563599996895,1.0934937124111481,75.25773195876289
491,143.4,14428.7,143.4,6.037,145.0,445654522.0,-1457426361.0,6.037,2020-06-18 14:45:25,300.0,0 days 00:51:52.000000000,0 days 00:00:02.000000000,13.504384827272727,-0.5637079636363627,21.7332,-0.907199999999996,6.037,19.80643108,4.443001348630649,2.7607531334548066,8.965578521434821,14.428700000000001,0.007642865909091587,0.012300000000001091,143.4,470.472456,0.4000000000000057,1.3123360000000186,12.300000000001091,40.35433200000358,3.2520325203249607,74.74226804123711
492,146.0,14491.53,146.0,4.815,147.0,445660108.0,-1457431022.0,4.815,2020-06-18 14:45:37,300.0,0 days 00:52:04.000000000,0 days 00:00:12.000000000,10.770848590909091,-2.7335362363636353,17.334,-4.3992,4.815,15.7972446,5.570591722052591,3.461405330564209,9.004619273443092,14.491530000000001,0.039040753257575715,0.06282999999999993,146.0,479.00264,2.5999999999999943,8.53018399999998,62.82999999999993,206.13517719999976,4.138150565016707,75.77319587628865
493,148.6,14552.16,148.6,3.228,146.0,445665211.0,-1457435927.0,3.228,2020-06-18 14:45:52,300.0,0 days 00:52:19.000000000,0 days 00:00:15.000000000,7.2208305818181815,-3.55001800909091,11.620800000000001,-5.713199999999999,3.228,10.59055152,8.30929341440001,5.163155720776539,9.042293008828441,14.55216,0.03767373659090859,0.0606299999999992,148.6,487.532824,2.5999999999999943,8.53018399999998,60.6299999999992,198.91732919999737,4.28830611908301,75.25773195876289
494,150.2,14599.31,150.2,3.704,143.0,445667741.0,-1457441447.0,3.704,2020-06-18 14:46:04,300.0,0 days 00:52:31.000000000,0 days 00:00:12.000000000,8.285612290909091,1.0647817090909095,13.334400000000002,1.7136000000000013,3.704,12.15223136,7.241468450778409,4.499640028797695,9.071590660542432,14.59931,0.029297652651514926,0.04714999999999964,150.2,492.78216799999996,1.5999999999999943,5.249343999999981,47.149999999999636,154.6916059999988,3.3934252386002255,73.71134020618557
495,152.4,14632.34,152.4,3.788,140.0,445669996.0,-1457444893.0,3.788,2020-06-18 14:46:12,300.0,0 days 00:52:39.000000000,0 days 00:00:08.000000000,8.473514945454545,0.18790265454545363,13.6368,0.3023999999999969,3.788,12.42782192,7.080886785027252,4.399859204505456,9.09211455102203,14.632340000000001,0.020523891136364044,0.033030000000000656,152.4,500.000016,2.200000000000017,7.217848000000056,33.030000000000655,108.36614520000215,6.660611565243638,72.16494845360825
496,153.2,14694.69,153.2,3.602,141.0,445673917.0,-1457451534.0,3.602,2020-06-18 14:46:28,300.0,0 days 00:52:55.000000000,0 days 00:00:16.000000000,8.05744478181818,-0.4160701636363644,12.967199999999998,-0.6696000000000009,3.602,11.817585679999999,7.4465294674301035,4.627059041273367,9.130857044858029,14.694690000000001,0.0387424950757578,0.06235000000000036,153.2,502.62468799999994,0.799999999999983,2.624671999999944,62.350000000000364,204.5603740000012,1.2830793905372546,72.68041237113401
497,154.6,14754.9,154.6,2.958,140.0,445676460.0,-1457458984.0,2.958,2020-06-18 14:46:45,300.0,0 days 00:53:12.000000000,0 days 00:00:17.000000000,6.616857763636363,-1.4405870181818177,10.648800000000001,-2.318399999999997,2.958,9.70472472,9.067748188533885,5.6344376831192235,9.16826980434264,14.7549,0.03741276068181764,0.060209999999999125,154.6,507.21786399999996,1.4000000000000057,4.593176000000018,60.20999999999913,197.53937639999714,2.325195150307301,72.16494845360825
498,155.0,14780.74,155.0,2.753,143.0,445677599.0,-1457462160.0,2.753,2020-06-18 14:46:54,300.0,0 days 00:53:21.000000000,0 days 00:00:09.000000000,6.158285809090909,-0.4585719545454534,9.910800000000002,-0.7379999999999995,2.753,9.03215252,9.742970992256893,6.054001695120474,9.18432603595005,14.78074,0.01605623212121221,0.025840000000000144,155.0,508.5302,0.4000000000000057,1.3123360000000186,25.840000000000146,84.77690560000048,1.5479876160990844,73.71134020618557
499,160.2,14840.88,160.2,3.023,143.0,445680717.0,-1457469102.0,3.023,2020-06-18 14:47:13,300.0,0 days 00:53:40.000000000,0 days 00:00:19.000000000,6.762258627272728,0.6039728181818189,10.882800000000001,0.9719999999999995,3.023,9.91797932,8.872775104757931,5.51328702172235,9.221695299451204,14.840879999999999,0.037369264696969336,0.060139999999999416,160.2,525.590568,5.199999999999989,17.06036799999996,60.13999999999942,197.3097175999981,8.646491519787228,73.71134020618557
500,166.2,14901.43,166.2,2.874,142.0,445685202.0,-1457474996.0,2.874,2020-06-18 14:47:35,300.0,0 days 00:54:02.000000000,0 days 00:00:22.000000000,6.428955109090909,-0.33330351818181914,10.3464,-0.5364000000000022,2.874,9.42913416,9.332776319305228,5.799118533982835,9.259319325141176,14.90143,0.03762402689394007,0.06055000000000109,166.2,545.2756079999999,6.0,19.68504,60.55000000000109,198.6548620000036,9.90916597852996,73.19587628865979
501,172.2,14962.96,172.2,2.687,141.0,445689841.0,-1457480880.0,2.687,2020-06-18 14:47:56,300.0,0 days 00:54:23.000000000,0 days 00:00:21.000000000,6.010648009090908,-0.4183071000000007,9.6732,-0.6731999999999996,2.687,8.815617079999999,9.982284756860153,6.202704379109292,9.297552294599537,14.962959999999999,0.038232970681817455,0.061529999999998836,172.2,564.960648,6.0,19.68504,61.529999999998836,201.87008519999617,9.751340809361473,72.68041237113401
502,175.2,15012.83,175.2,2.809,138.0,445693236.0,-1457486087.0,2.809,2020-06-18 14:48:13,300.0,0 days 00:54:40.000000000,0 days 00:00:17.000000000,6.283554245454547,0.27290623636363875,10.112400000000001,0.43920000000000137,2.809,9.215879560000001,9.548735899495629,5.933309600094932,9.328540075956415,15.01283,0.030987782348485343,0.0498700000000008,175.2,574.8031679999999,3.0,9.84252,49.8700000000008,163.61549080000262,6.015640665730804,71.1340206185567
503,177.2,15061.82,177.2,2.893,141.0,445695869.0,-1457491796.0,2.893,2020-06-18 14:48:29,300.0,0 days 00:54:56.000000000,0 days 00:00:16.000000000,6.471456899999999,0.18790265454545185,10.4148,0.30239999999999867,2.893,9.491470119999999,9.271482593046398,5.761032377001959,9.358981050664122,15.061819999999999,0.030440975681818045,0.048989999999999784,177.2,581.3648479999999,2.0,6.56168,48.98999999999978,160.72835159999929,4.082465809348864,72.68041237113401
504,179.2,15115.16,179.2,2.93,144.0,445697415.0,-1457498652.0,2.93,2020-06-18 14:48:47,300.0,0 days 00:55:14.000000000,0 days 00:00:18.000000000,6.554223545454546,0.08276664545454704,10.548,0.13320000000000043,2.93,9.612861200000001,9.154402437434548,5.688282138794084,9.392124990058061,15.11516,0.033143940454545544,0.053340000000000144,179.2,587.926528,2.0,6.56168,53.340000000000146,175.00000560000046,3.7495313085864166,74.22680412371135
505,179.8,15126.83,179.8,2.809,147.0,445698142.0,-1457499934.0,2.809,2020-06-18 14:48:51,300.0,0 days 00:55:18.000000000,0 days 00:00:04.000000000,6.283554245454547,-0.2706692999999989,10.112400000000001,-0.4355999999999991,2.809,9.215879560000001,9.548735899495629,5.933309600094932,9.39937639187147,15.12683,0.00725140204545459,0.011670000000000073,179.8,589.895032,0.6000000000000227,1.9685040000000746,11.670000000000073,38.28740280000024,5.1413881748073615,75.77319587628865
506,181.0,15137.76,181.0,1.68,150.0,445699054.0,-1457500773.0,1.68,2020-06-18 14:48:56,300.0,0 days 00:55:23.000000000,0 days 00:00:05.000000000,3.758053090909091,-2.525501154545456,6.048,-4.064400000000001,1.68,5.5118111999999995,15.965713774811446,9.920634920634921,9.406167979002625,15.13776,0.006791587348485029,0.01093000000000029,181.0,593.83204,1.1999999999999886,3.9370079999999628,10.930000000000291,35.85958120000095,10.97895699908469,77.31958762886599
507,181.8,15142.45,181.8,2.025,150.0,445699416.0,-1457500347.0,2.025,2020-06-18 14:48:59,300.0,0 days 00:55:26.000000000,0 days 00:00:03.000000000,4.529796136363636,0.7717430454545453,7.29,1.242,2.025,6.643701,13.245629205769497,8.23045267489712,9.409082209894217,15.14245,0.0029142309848488013,0.00469000000000051,181.8,596.456712,0.8000000000000114,2.624672000000037,4.690000000000509,15.387139600001671,17.057569296373657,77.31958762886599
508,182.8,15161.23,182.8,2.118,147.0,445699574.0,-1457497835.0,2.118,2020-06-18 14:49:07,300.0,0 days 00:55:34.000000000,0 days 00:00:08.000000000,4.737831218181817,0.2080350818181813,7.6248,0.33479999999999954,2.118,6.94881912,12.664022257640807,7.869058860560277,9.420751560884435,15.16123,0.01166935136363564,0.018779999999998836,182.8,599.737552,1.0,3.28084,18.779999999998836,61.61417519999618,5.324813631523226,75.77319587628865
509,183.2,15170.37,183.2,1.978,144.0,445699339.0,-1457496636.0,1.978,2020-06-18 14:49:12,300.0,0 days 00:55:39.000000000,0 days 00:00:05.000000000,4.424660127272728,-0.3131710909090897,7.1208,-0.5039999999999996,1.978,6.48950152,13.560363570112854,8.426019548365351,9.426430893581484,15.17037,0.005679332878788647,0.009140000000001237,183.2,601.049888,0.39999999999997726,1.3123359999999253,9.140000000001237,29.986877600004057,4.376367614878808,74.22680412371135
510,183.6,15176.27,183.6,1.95,141.0,445699143.0,-1457495882.0,1.95,2020-06-18 14:49:15,300.0,0 days 00:55:42.000000000,0 days 00:00:03.000000000,4.362025909090908,-0.06263421818181936,7.02,-0.10080000000000044,1.95,6.397638,13.755076482914477,8.547008547008547,9.430096983615684,15.17627,0.0036660901515149255,0.0058999999999996364,183.6,602.362224,0.4000000000000057,1.3123360000000186,5.899999999999636,19.356955999998807,6.779661016949666,72.68041237113401
511,185.6,15193.99,185.6,1.484,138.0,445698862.0,-1457493535.0,1.484,2020-06-18 14:49:25,300.0,0 days 00:55:52.000000000,0 days 00:00:10.000000000,3.3196135636363633,-1.042412345454545,5.3424,-1.6776,1.484,4.86876656,18.074392952616734,11.230907457322553,9.44110768114213,15.19399,0.011010697878787471,0.017719999999999344,185.6,608.923904,2.0,6.56168,17.719999999999345,58.13648479999785,11.286681715576037,71.1340206185567
512,187.4,15217.56,187.4,1.652,141.0,445699460.0,-1457490452.0,1.652,2020-06-18 14:49:38,300.0,0 days 00:56:05.000000000,0 days 00:00:13.000000000,3.6954188727272723,0.37580530909090903,5.9472,0.6048,1.652,5.41994768,16.23631909302859,10.088781275221955,9.455753400143163,15.217559999999999,0.014645719469696788,0.02356999999999971,187.4,614.829416,1.8000000000000114,5.905512000000037,23.56999999999971,77.32939879999904,7.6368264743319205,72.68041237113401
513,190.0,15245.25,190.0,1.726,144.0,445699355.0,-1457486815.0,1.726,2020-06-18 14:49:53,300.0,0 days 00:56:20.000000000,0 days 00:00:15.000000000,3.8609521636363633,0.16553329090909097,6.2136000000000005,0.26640000000000086,1.726,5.66272984,15.540208077452624,9.656237929702588,9.472959168456216,15.24525,0.01720576886363668,0.02769000000000051,190.0,623.3596,2.5999999999999943,8.53018399999998,27.69000000000051,90.84645960000167,9.389671361502154,74.22680412371135
514,195.8,15287.96,195.8,1.652,147.0,445697824.0,-1457481607.0,1.652,2020-06-18 14:50:16,300.0,0 days 00:56:43.000000000,0 days 00:00:23.000000000,3.6954188727272723,-0.16553329090909097,5.9472,-0.26640000000000086,1.652,5.41994768,16.23631909302859,10.088781275221955,9.499497932076672,15.28796,0.026538764469696427,0.042709999999999124,195.8,642.388472,5.800000000000011,19.02887200000004,42.70999999999913,140.12467639999713,13.579957855303515,75.77319587628865
515,201.0,15328.22,201.0,1.773,144.0,445701477.0,-1457480012.0,1.773,2020-06-18 14:50:37,300.0,0 days 00:57:04.000000000,0 days 00:00:21.000000000,3.966088172727273,0.27066930000000067,6.3828,0.4356,1.773,5.81692932,15.128256707097139,9.400263207369807,9.524514336276146,15.32822,0.025016405000000134,0.04026000000000022,201.0,659.44884,5.199999999999989,17.06036799999996,40.26000000000022,132.0866184000007,12.91604570293085,74.22680412371135
516,207.0,15388.36,207.0,1.857,145.0,445704840.0,-1457486054.0,1.857,2020-06-18 14:51:10,300.0,0 days 00:57:37.000000000,0 days 00:00:33.000000000,4.153990827272727,0.18790265454545407,6.6852,0.30240000000000045,1.857,6.09251988,14.443941379474007,8.975049362771495,9.5618835997773,15.38836,0.03736926469697047,0.060140000000001234,207.0,679.13388,6.0,19.68504,60.14000000000124,197.30971760000406,9.976720984369598,74.74226804123711
517,214.4,15440.78,214.4,1.875,148.0,445705100.0,-1457492510.0,1.875,2020-06-18 14:51:39,300.0,0 days 00:58:06.000000000,0 days 00:00:29.000000000,4.194255681818182,0.040264854545455364,6.75,0.06479999999999997,1.875,6.151575,14.305279542231053,8.88888888888889,9.594455877674381,15.44078,0.03257227893939398,0.05242000000000007,214.4,703.412096,7.400000000000006,24.27821600000002,52.42000000000007,171.98163280000023,14.116749332315903,76.28865979381443
518,220.8,15481.92,220.8,1.782,150.0,445709282.0,-1457491097.0,1.782,2020-06-18 14:52:03,300.0,0 days 00:58:30.000000000,0 days 00:00:24.000000000,3.9862206000000002,-0.2080350818181822,6.4152,-0.33480000000000043,1.782,5.84645688,15.051851370192606,9.35278713056491,9.620019088523025,15.48192,0.025563211666666304,0.04113999999999942,220.8,724.409472,6.400000000000006,20.997376000000017,41.13999999999942,134.9737575999981,15.556635877491725,77.31958762886599
519,228.6,15542.27,228.6,1.782,151.0,445714132.0,-1457495790.0,1.782,2020-06-18 14:52:37,300.0,0 days 00:59:04.000000000,0 days 00:00:34.000000000,3.9862206000000002,0.0,6.4152,0.0,1.782,5.84645688,15.051851370192606,9.35278713056491,9.657518839974548,15.54227,0.03749975265151538,0.06035000000000036,228.6,750.0000239999999,7.799999999999983,25.590551999999946,60.350000000000364,197.9986940000012,12.924606462303126,77.83505154639175
520,235.8,15602.82,235.8,1.847,151.0,445714868.0,-1457503497.0,1.847,2020-06-18 14:53:10,300.0,0 days 00:59:37.000000000,0 days 00:00:33.000000000,4.131621463636363,0.14540086363636284,6.6491999999999996,0.23399999999999999,1.847,6.05971148,14.5221435526168,9.023641941887746,9.695142865664518,15.60282,0.03762402689393894,0.06054999999999927,235.8,773.622072,7.200000000000017,23.622048000000056,60.54999999999927,198.65486199999762,11.890999174236338,77.83505154639175
521,243.4,15662.82,243.4,1.791,150.0,445719145.0,-1457508842.0,1.791,2020-06-18 14:53:43,300.0,0 days 01:00:10.000000000,0 days 00:00:33.000000000,4.006353027272727,-0.12526843636363605,6.4475999999999996,-0.2016,1.791,5.87598444,14.97621392612129,9.305788200260563,9.732425137198758,15.66282,0.037282272727272726,0.06,243.4,798.556456,7.599999999999994,24.93438399999998,60.0,196.8504,12.666666666666657,77.31958762886599
522,250.4,15724.55,250.4,1.754,149.0,445722086.0,-1457516001.0,1.754,2020-06-18 14:54:17,300.0,0 days 01:00:44.000000000,0 days 00:00:34.000000000,3.9235863818181818,-0.08276664545454526,6.3144,-0.13319999999999954,1.754,5.75459336,15.292131779750985,9.502090459901178,9.77078238089557,15.724549999999999,0.038357244924242154,0.06172999999999956,250.4,821.522336,7.0,22.96588,61.72999999999956,202.52625319999856,11.33970516766572,76.80412371134021
523,256.4,15784.74,256.4,1.894,151.0,445723638.0,-1457523487.0,1.894,2020-06-18 14:54:49,300.0,0 days 01:01:16.000000000,0 days 00:00:32.000000000,4.236757472727272,0.31317109090909057,6.8184,0.5039999999999996,1.894,6.21391096,14.161773570054503,8.799718409010913,9.808182712956334,15.78474,0.03740033325757607,0.06019000000000051,256.4,841.207376,5.999999999999972,19.68503999999991,60.19000000000051,197.47375960000167,9.968433294567074,77.83505154639175
524,262.4,15826.74,262.4,1.894,154.0,445727720.0,-1457525749.0,1.894,2020-06-18 14:55:10,300.0,0 days 01:01:37.000000000,0 days 00:00:21.000000000,4.236757472727272,0.0,6.8184,0.0,1.894,6.21391096,14.161773570054503,8.799718409010913,9.834280303030303,15.82674,0.026097590909090907,0.042,262.4,860.8924159999999,6.0,19.68504,42.0,137.79528,14.285714285714288,79.38144329896907
525,264.4,15852.32,264.4,2.109,157.0,445728875.0,-1457528634.0,2.109,2020-06-18 14:55:22,300.0,0 days 01:01:49.000000000,0 days 00:00:12.000000000,4.717698790909091,0.4809413181818183,7.5924,0.774,2.109,6.91929156,12.718065026876827,7.90263948158685,9.850174978127734,15.852319999999999,0.01589467560606056,0.025579999999999926,264.4,867.4540959999999,2.0,6.56168,25.579999999999927,83.92388719999975,7.818608287724809,80.9278350515464
526,270.0,15915.0,270.0,2.557,158.0,445728734.0,-1457536671.0,2.557,2020-06-18 14:55:50,300.0,0 days 01:02:17.000000000,0 days 00:00:28.000000000,5.719846281818182,1.002147490909091,9.2052,1.6128,2.557,8.38910788,10.48979239017725,6.518055012384305,9.88912252445717,15.915,0.03894754757575775,0.06268000000000029,270.0,885.8268,5.600000000000023,18.372704000000073,62.68000000000029,205.64305120000094,8.934269304403314,81.44329896907216
527,271.2,15935.55,271.2,2.631,161.0,445729059.0,-1457539341.0,2.631,2020-06-18 14:55:58,300.0,0 days 01:02:25.000000000,0 days 00:00:08.000000000,5.885379572727273,0.1655332909090914,9.471599999999999,0.2663999999999991,2.631,8.63189004,10.194754519833989,6.334726973267453,9.901891702457647,15.93555,0.012769178409090457,0.020549999999999274,271.2,889.7638079999999,1.1999999999999886,3.9370079999999628,20.549999999999272,67.42126199999761,5.839416058394312,82.9896907216495
528,272.4,15951.18,272.4,3.098,164.0,445730064.0,-1457541021.0,3.098,2020-06-18 14:56:04,300.0,0 days 01:02:31.000000000,0 days 00:00:06.000000000,6.930028854545454,1.044649281818181,11.1528,1.6812000000000005,3.098,10.16404232,8.657972608677609,5.379814934366258,9.911603734192317,15.95118,0.009712032045455178,0.015630000000001018,272.4,893.7008159999999,1.1999999999999886,3.9370079999999628,15.630000000001019,51.27952920000334,7.67754318617985,84.5360824742268
529,275.8,15987.81,275.8,2.65,167.0,445731715.0,-1457545385.0,2.65,2020-06-18 14:56:16,300.0,0 days 01:02:43.000000000,0 days 00:00:12.000000000,5.927881363636364,-1.0021474909090902,9.54,-1.6128,2.65,8.694226,10.12166005346537,6.289308176100629,9.934364560963969,15.98781,0.022760827499999504,0.0366299999999992,275.8,904.855672,3.400000000000034,11.154856000000112,36.6299999999992,120.17716919999738,9.282009282009577,86.08247422680412
530,277.6,16039.04,277.6,7.082,165.0,445736793.0,-1457542799.0,7.082,2020-06-18 14:56:26,300.0,0 days 01:02:53.000000000,0 days 00:00:10.000000000,15.841983327272727,9.914101963636362,25.4952,15.955200000000001,7.082,23.23490888,3.7874045667443133,2.3533841664313284,9.966197407142289,16.03904,0.031832847196970555,0.051230000000001386,277.6,910.7611840000001,1.8000000000000114,5.905512000000037,51.23000000000138,168.07743320000452,3.5135662697637375,85.05154639175258
531,278.0,16053.57,278.0,6.746,165.0,445738347.0,-1457542928.0,6.746,2020-06-18 14:56:28,300.0,0 days 01:02:55.000000000,0 days 00:00:02.000000000,15.090372709090909,-0.7516106181818181,24.285600000000002,-1.2095999999999982,6.746,22.13254664,3.9760449365080386,2.4705998616464075,9.975225930565497,16.05357,0.00902852371212049,0.014529999999998836,278.0,912.07352,0.39999999999997726,1.3123359999999253,14.529999999998836,47.67060519999618,2.7529249827942825,85.05154639175258
532,278.0,16069.2,278.0,7.903,163.0,445739879.0,-1457543787.0,7.903,2020-06-18 14:56:30,300.0,0 days 01:02:57.000000000,0 days 00:00:02.000000000,17.67850808181818,2.5881353727272707,28.4508,4.165199999999999,7.903,25.92847852,3.3939515553186426,2.1089037918090177,9.984937962300167,16.069200000000002,0.009712032045455178,0.015630000000001018,278.0,912.07352,0.0,0.0,15.630000000001019,51.27952920000334,0.0,84.02061855670104
533,277.8,16086.15,277.8,8.37,162.0,445741615.0,-1457544449.0,8.37,2020-06-18 14:56:32,300.0,0 days 01:02:59.000000000,0 days 00:00:02.000000000,18.723157363636364,1.0446492818181845,30.131999999999998,1.681199999999997,8.37,27.460630799999997,3.204587711073265,1.9912385503783354,9.995470204008589,16.08615,0.010532242045453867,0.016949999999998907,277.8,911.417352,-0.19999999999998863,-0.6561679999999627,16.94999999999891,55.61023799999642,-1.1799410029498614,83.50515463917526
534,277.8,16095.08,277.8,9.06,161.0,445742575.0,-1457544523.0,9.06,2020-06-18 14:56:33,300.0,0 days 01:03:00.000000000,0 days 00:00:01.000000000,20.266643454545452,1.543486090909088,32.616,2.4840000000000018,9.06,29.7244104,2.960529706587553,1.839587932303164,10.00101904875527,16.09508,0.005548844924242605,0.008930000000000292,277.8,911.417352,0.0,0.0,8.930000000000291,29.297901200000954,0.0,82.9896907216495
535,277.4,16113.6,277.4,8.929,159.0,445744557.0,-1457544725.0,8.929,2020-06-18 14:56:35,300.0,0 days 01:03:02.000000000,0 days 00:00:02.000000000,19.97360479090909,-0.2930386636363629,32.144400000000005,-0.47159999999999513,8.929,29.29462036,3.00396451357187,1.86657707096726,10.012526843235504,16.1136,0.011507794848485119,0.018520000000000435,277.4,910.1050159999999,-0.4000000000000341,-1.3123360000001119,18.520000000000437,60.76115680000143,-2.1598272138230272,81.95876288659794
536,277.0,16130.98,277.0,8.36,158.0,445746335.0,-1457545422.0,8.36,2020-06-18 14:56:37,300.0,0 days 01:03:04.000000000,0 days 00:00:02.000000000,18.700788,-1.27281679090909,30.095999999999997,-2.048400000000008,8.36,27.427822399999997,3.208420949962109,1.9936204146730465,10.023326274556588,16.13098,0.01079943166666617,0.017379999999999198,277.0,908.79268,-0.39999999999997726,-1.3123359999999253,17.3799999999992,57.02099919999738,-2.3014959723820234,81.44329896907216
537,275.6,16156.92,275.6,8.37,156.0,445748550.0,-1457547532.0,8.37,2020-06-18 14:56:40,300.0,0 days 01:03:07.000000000,0 days 00:00:03.000000000,18.723157363636364,0.02236936363636488,30.131999999999998,0.036000000000001364,8.37,27.460630799999997,3.204587711073265,1.9912385503783354,10.039444643283225,16.15692,0.01611836924242456,0.025940000000000508,275.6,904.199504,-1.3999999999999773,-4.593175999999925,25.94000000000051,85.10498960000167,-5.397070161911911,80.41237113402062
538,274.6,16174.08,274.6,8.864,155.0,445749621.0,-1457549401.0,8.864,2020-06-18 14:56:42,300.0,0 days 01:03:09.000000000,0 days 00:00:02.000000000,19.828203927272728,1.105046563636364,31.910400000000003,1.7784000000000049,8.864,29.08136576,3.0259926829516277,1.8802647412755715,10.050107372942017,16.17408,0.010662729999999909,0.017159999999999856,274.6,900.918664,-1.0,-3.28084,17.159999999999854,56.29921439999952,-5.8275058275058775,79.89690721649485
539,271.4,16224.63,271.4,9.471,152.0,445751368.0,-1457555850.0,9.471,2020-06-18 14:56:47,300.0,0 days 01:03:14.000000000,0 days 00:00:05.000000000,21.1860243,1.3578203727272715,34.0956,2.1851999999999947,9.471,31.07283564,2.8320556585031387,1.759757857318833,10.081517686709615,16.224629999999998,0.03141031477272682,0.05054999999999927,271.4,890.4199759999999,-3.2000000000000455,-10.498688000000149,50.54999999999927,165.84646199999762,-6.330365974283068,78.35051546391753
540,269.2,16264.1,269.2,9.536,149.0,445752472.0,-1457560982.0,9.536,2020-06-18 14:56:51,300.0,0 days 01:03:18.000000000,0 days 00:00:04.000000000,21.331425163636364,0.14540086363636462,34.3296,0.23400000000000176,9.536,31.28609024,2.812751587844298,1.7477628635346756,10.106043207667224,16.2641,0.024525521742424967,0.039470000000001164,269.2,883.2021279999999,-2.1999999999999886,-7.217847999999963,39.470000000001164,129.49475480000382,-5.573853559665376,76.80412371134021
541,267.8,16293.57,267.8,9.284,146.0,445753654.0,-1457564653.0,9.284,2020-06-18 14:56:54,300.0,0 days 01:03:21.000000000,0 days 00:00:03.000000000,20.767717200000003,-0.5637079636363609,33.4224,-0.907199999999996,9.284,30.459318560000003,2.8890994336151685,1.7952032170041647,10.124355016702458,16.29357,0.018311809621211716,0.029469999999999344,267.8,878.608952,-1.3999999999999773,-4.593175999999925,29.469999999999345,96.68635479999786,-4.750593824228056,75.25773195876289
