,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_88,time_elapsed,time_interval,time_interval_float,speed_mph,difference_in_speed_mph,speed_kmh,difference_in_speed_kmh,speed_meters_sec,speed_feet_sec,pace_min_mile,pace_min_km,distance_total_miles,distance_total_km,distance_interval_miles,distance_interval_km,elevation_meters,elevation_feet,rise_meters,rise_feet,run_meters,run_feet,real_cadence,steps_per_second,steps_per_interval,stride_length,hr_%,hr_diff,average_hr,gradient_%
0,34.2,61.0,0.39,34.2,0.0,0.0,101.0,445909777.0,-1456519038.0,0.0,2020-07-11 00:44:54,300.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.00024233476497256026,0.00039,,,34.2,112.204728,,0.0,,0.0,122.0,2.033333333333333,,,52.0618556701031,,138.06589147286823,na
1,34.2,61.0,0.39,34.2,0.0,0.0,101.0,445909789.0,-1456519017.0,0.0,2020-07-11 00:44:55,300.0,0 days 00:00:01.000000000,0 days 00:00:01.000000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.00024233476497256026,0.00039,0.0,0.0,34.2,112.204728,0.0,0.0,0.0,0.0,122.0,2.033333333333333,2.033333333333333,0.0,52.0618556701031,0.0,138.06589147286823,na
2,37.4,0.0,2.31,37.4,0.0,0.0,104.0,445909698.0,-1456519071.0,0.0,2020-07-11 00:45:05,300.0,0 days 00:00:11.000000000,0 days 00:00:10.000000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0014353674540682414,0.00231,0.0011930327272727272,0.0019199999999999998,37.4,122.70341599999999,3.1999999999999957,10.498687999999985,1.92,6.299212799999999,0.0,0.0,0.0,inf,53.608247422680414,3.0,138.06589147286823,165.62487185923848
3,37.4,0.0,3.87,37.4,0.0,0.0,101.0,445909621.0,-1456519205.0,0.0,2020-07-11 00:45:13,300.0,0 days 00:00:19.000000000,0 days 00:00:08.000000000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0024047065139584825,0.00387,0.0009693390909090909,0.00156,37.4,122.70341599999999,0.0,0.0,1.56,5.1181104,0.0,0.0,0.0,inf,52.0618556701031,-3.0,138.06589147286823,1.916402535293236
4,37.2,0.0,6.33,37.2,0.0,0.0,104.0,445909458.0,-1456519457.0,0.0,2020-07-11 00:45:19,300.0,0 days 00:00:25.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.003933279646862324,0.00633,0.0015285731818181817,0.00246,37.2,122.04724800000001,-0.19999999999999574,-0.656167999999986,2.46,8.0708664,0.0,0.0,0.0,inf,53.608247422680414,3.0,138.06589147286823,-6.806720031549972
5,37.2,0.0,7.86,37.2,0.0,0.0,101.0,445909315.0,-1456519564.0,0.0,2020-07-11 00:45:25,300.0,0 days 00:00:31.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.004883977570985445,0.00786,0.0009506979545454546,0.0015300000000000003,37.2,122.04724800000001,0.0,0.0,1.5300000000000002,5.0196852000000005,0.0,0.0,0.0,inf,52.0618556701031,-3.0,138.06589147286823,1.9532450940538297
6,36.4,0.0,9.54,36.4,0.0,0.0,104.0,445909677.0,-1456519416.0,0.0,2020-07-11 00:45:51,300.0,0 days 00:00:57.000000000,0 days 00:00:26.000000000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.005927881173944165,0.00954,0.0010439036363636355,0.0016799999999999988,36.4,119.42257599999999,-0.8000000000000043,-2.624672000000014,1.6799999999999988,5.511811199999996,0.0,0.0,0.0,inf,53.608247422680414,3.0,138.06589147286823,-44.98854131086976
7,36.4,0.0,11.33,36.4,0.0,0.0,101.0,445909836.0,-1456519271.0,0.0,2020-07-11 00:45:56,300.0,0 days 00:01:02.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.007040135608048993,0.01133,0.0011122544696969704,0.001790000000000001,36.4,119.42257599999999,0.0,0.0,1.790000000000001,5.872703600000003,0.0,0.0,0.0,inf,52.0618556701031,-3.0,138.06589147286823,1.6742836527163338
8,36.8,0.0,11.64,36.8,0.0,0.0,96.0,445909856.0,-1456519298.0,0.0,2020-07-11 00:46:05,300.0,0 days 00:01:11.000000000,0 days 00:00:09.000000000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0072327606776425675,0.011640000000000001,0.00019262507575757608,0.0003100000000000005,36.8,120.734912,0.3999999999999986,1.3123359999999953,0.3100000000000005,1.0170604000000016,0.0,0.0,0.0,inf,49.48453608247423,-5.0,138.06589147286823,126.43327075241348
9,36.6,61.0,11.95,36.6,0.0,0.0,99.0,445909866.0,-1456519250.0,0.0,2020-07-11 00:46:10,300.0,0 days 00:01:16.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.007425385747236141,0.011949999999999999,0.00019262507575757497,0.0003099999999999987,36.6,120.078744,-0.19999999999999574,-0.656167999999986,0.3099999999999987,1.0170603999999959,122.0,2.033333333333333,10.166666666666666,0.0304918032786884,51.03092783505154,3.0,138.06589147286823,-49.788534263678855
10,36.4,0.0,13.64,36.4,0.0,0.0,102.0,445909741.0,-1456519237.0,0.0,2020-07-11 00:46:20,300.0,0 days 00:01:26.000000000,0 days 00:00:10.000000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.008475503062117236,0.013640000000000001,0.0010501173484848492,0.0016900000000000012,36.4,119.42257599999999,-0.20000000000000284,-0.6561680000000093,1.6900000000000013,5.544619600000004,0.0,0.0,0.0,inf,52.57731958762887,3.0,138.06589147286823,-9.853064323413555
11,36.2,0.0,19.02,36.2,0.0,0.0,99.0,445910215.0,-1456518758.0,0.0,2020-07-11 00:46:37,300.0,0 days 00:01:43.000000000,0 days 00:00:17.000000000,17.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.01181848007635409,0.01902,0.0033429771212121207,0.005379999999999999,36.2,118.76640800000001,-0.19999999999999574,-0.656167999999986,5.379999999999999,17.650919199999997,0.0,0.0,0.0,inf,51.03092783505154,-3.0,138.06589147286823,-3.1331785905486296
12,36.2,61.0,19.68,36.2,0.0,0.0,102.0,445910101.0,-1456518756.0,0.0,2020-07-11 00:46:40,300.0,0 days 00:01:46.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.012228585063230732,0.01968,0.00041010500000000007,0.0006600000000000001,36.2,118.76640800000001,0.0,0.0,0.6600000000000001,2.1653544000000005,122.0,2.033333333333333,6.1,0.10819672131147544,52.57731958762887,3.0,138.06589147286823,4.414320337691974
13,36.0,0.0,21.47,36.0,0.0,0.0,105.0,445909889.0,-1456518790.0,0.0,2020-07-11 00:46:43,300.0,0 days 00:01:49.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.01334083949733556,0.02147,0.001112254469696969,0.001789999999999999,36.0,118.11024,-0.20000000000000284,-0.6561680000000093,1.7899999999999991,5.872703599999997,0.0,0.0,0.0,inf,54.123711340206185,3.0,138.06589147286823,-9.311829905639545
14,36.2,0.0,23.14,36.2,0.0,0.0,108.0,445909623.0,-1456518607.0,0.0,2020-07-11 00:46:50,300.0,0 days 00:01:56.000000000,0 days 00:00:07.000000000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.014378529388371909,0.02314,0.0010376899242424253,0.0016700000000000018,36.2,118.76640800000001,0.20000000000000284,0.6561680000000093,1.6700000000000017,5.479002800000005,0.0,0.0,0.0,inf,55.670103092783506,3.0,138.06589147286823,13.553820048271145
15,36.2,0.0,23.99,36.2,0.0,0.0,104.0,445909563.0,-1456518649.0,0.0,2020-07-11 00:46:54,300.0,0 days 00:02:00.000000000,0 days 00:00:04.000000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.01490669490177364,0.023989999999999997,0.000528165530303029,0.0008499999999999979,36.2,118.76640800000001,0.0,0.0,0.8499999999999979,2.788713999999993,0.0,0.0,0.0,inf,53.608247422680414,-4.0,138.06589147286823,3.461748030438466
16,36.2,0.0,24.26,36.2,0.0,0.0,101.0,445909609.0,-1456518694.0,0.0,2020-07-11 00:46:55,300.0,0 days 00:02:01.000000000,0 days 00:00:01.000000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.015074465123677723,0.02426,0.0001677702272727292,0.00027000000000000315,36.2,118.76640800000001,0.0,0.0,0.2700000000000031,0.8858268000000102,0.0,0.0,0.0,inf,52.0618556701031,-3.0,138.06589147286823,10.143769676377126
17,36.0,0.0,25.28,36.0,0.0,0.0,98.0,445909670.0,-1456518818.0,0.0,2020-07-11 00:46:57,300.0,0 days 00:02:03.000000000,0 days 00:00:02.000000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.015708263739759802,0.02528,0.0006337986363636361,0.0010199999999999996,36.0,118.11024,-0.20000000000000284,-0.6561680000000093,1.0199999999999996,3.3464567999999986,0.0,0.0,0.0,inf,50.51546391752577,-3.0,138.06589147286823,-16.137384922393615
18,35.8,0.0,28.76,35.8,0.0,0.0,101.0,445909645.0,-1456518940.0,0.0,2020-07-11 00:47:13,300.0,0 days 00:02:19.000000000,0 days 00:00:16.000000000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.017870635488745724,0.02876,0.0021623718181818185,0.0034800000000000005,35.8,117.454072,-0.20000000000000284,-0.6561680000000093,3.4800000000000004,11.417323200000002,0.0,0.0,0.0,inf,52.0618556701031,3.0,138.06589147286823,-4.8289692868913265
19,35.8,46.0,32.03,35.8,0.0,0.0,104.0,445909633.0,-1456518649.0,0.0,2020-07-11 00:47:23,300.0,0 days 00:02:29.000000000,0 days 00:00:10.000000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.01990251928736181,0.03203,0.0020318838636363633,0.0032699999999999995,35.8,117.454072,0.0,0.0,3.2699999999999996,10.728346799999999,92.0,1.5333333333333334,15.333333333333334,0.21326086956521736,53.608247422680414,3.0,138.06589147286823,0.923502006788331
20,35.8,0.0,32.18,35.8,0.0,0.0,107.0,445909646.0,-1456518628.0,0.0,2020-07-11 00:47:26,300.0,0 days 00:02:32.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.019995724966197406,0.03218,9.320568181818093e-05,0.00014999999999999858,35.8,117.454072,0.0,0.0,0.14999999999999858,0.49212599999999534,0.0,0.0,0.0,inf,55.154639175257735,3.0,138.06589147286823,16.88829742318371
21,35.8,0.0,32.22,35.8,0.0,0.0,110.0,445909649.0,-1456518624.0,0.0,2020-07-11 00:47:28,300.0,0 days 00:02:34.000000000,0 days 00:00:02.000000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0200205798138869,0.03222,2.4854848484847953e-05,3.999999999999915e-05,35.8,117.454072,0.0,0.0,0.03999999999999915,0.1312335999999972,0.0,0.0,0.0,inf,56.70103092783505,3.0,138.06589147286823,43.24631022481215
22,35.8,0.0,32.6,35.8,0.0,0.0,113.0,445909669.0,-1456518581.0,0.0,2020-07-11 00:47:32,300.0,0 days 00:02:38.000000000,0 days 00:00:04.000000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.020256700866937087,0.032600000000000004,0.0002361210606060622,0.00038000000000000257,35.8,117.454072,0.0,0.0,0.38000000000000256,1.2467192000000085,0.0,0.0,0.0,inf,58.24742268041238,3.0,138.06589147286823,7.425452908074629
23,35.8,0.0,32.78,35.8,0.0,0.0,110.0,445909646.0,-1456518569.0,0.0,2020-07-11 00:47:36,300.0,0 days 00:02:42.000000000,0 days 00:00:04.000000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.020368547681539808,0.032780000000000004,0.000111846818181818,0.0001799999999999997,35.8,117.454072,0.0,0.0,0.17999999999999972,0.590551199999999,0.0,0.0,0.0,inf,56.70103092783505,-3.0,138.06589147286823,14.481185464596999
24,35.8,0.0,33.5,35.8,0.0,0.0,107.0,445909601.0,-1456518492.0,0.0,2020-07-11 00:47:39,300.0,0 days 00:02:45.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.020815934939950688,0.0335,0.000447387272727272,0.0007199999999999989,35.8,117.454072,0.0,0.0,0.7199999999999989,2.362204799999996,0.0,0.0,0.0,inf,55.154639175257735,-3.0,138.06589147286823,4.061400578863307
25,35.8,0.0,35.07,35.8,0.0,0.0,110.0,445909444.0,-1456518685.0,0.0,2020-07-11 00:47:45,300.0,0 days 00:02:51.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.021791487711763303,0.03507,0.0009755528030303033,0.0015700000000000002,35.8,117.454072,0.0,0.0,1.5700000000000003,5.150918800000001,0.0,0.0,0.0,inf,56.70103092783505,3.0,138.06589147286823,1.904428611617456
26,35.8,61.0,35.49,35.8,0.0,0.0,114.0,445909412.0,-1456518757.0,0.0,2020-07-11 00:47:50,300.0,0 days 00:02:56.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.022052463612502984,0.03549,0.0002609759090909102,0.0004200000000000017,35.8,117.454072,0.0,0.0,0.4200000000000017,1.3779528000000056,122.0,2.033333333333333,10.166666666666666,0.041311475409836235,58.76288659793815,4.0,138.06589147286823,6.766115940915002
27,35.8,0.0,37.74,35.8,0.0,0.0,117.0,445909431.0,-1456518739.0,0.0,2020-07-11 00:48:16,300.0,0 days 00:03:22.000000000,0 days 00:00:26.000000000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.023450548795036986,0.03774,0.0013980852272727274,0.00225,35.8,117.454072,0.0,0.0,2.25,7.38189,0.0,0.0,0.0,inf,60.30927835051546,3.0,138.06589147286823,1.3365606818597977
28,35.6,61.0,38.79,35.6,0.0,0.0,113.0,445909491.0,-1456518797.0,0.0,2020-07-11 00:48:29,300.0,0 days 00:03:35.000000000,0 days 00:00:13.000000000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.024102988546886184,0.03879,0.0006524397727272709,0.0010499999999999971,35.6,116.797904,-0.19999999999999574,-0.656167999999986,1.0499999999999972,3.4448819999999905,122.0,2.033333333333333,26.43333333333333,0.039722572509457654,58.24742268041238,-4.0,138.06589147286823,-15.689323368168179
29,35.6,61.0,39.79,35.6,0.0,0.0,109.0,445909533.0,-1456518947.0,0.0,2020-07-11 00:48:31,300.0,0 days 00:03:37.000000000,0 days 00:00:02.000000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.024724359739123517,0.03979,0.0006213712121212121,0.001,35.6,116.797904,0.0,0.0,1.0,3.28084,122.0,2.033333333333333,4.066666666666666,0.24590163934426232,56.18556701030928,-4.0,138.06589147286823,2.957844795967866
30,35.6,0.0,40.72,35.6,0.0,0.0,112.0,445909579.0,-1456519041.0,0.0,2020-07-11 00:48:41,300.0,0 days 00:03:47.000000000,0 days 00:00:10.000000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.025302234947904238,0.04072,0.000577875227272727,0.0009299999999999997,35.6,116.797904,0.0,0.0,0.9299999999999997,3.051181199999999,0.0,0.0,0.0,inf,57.73195876288659,3.0,138.06589147286823,3.173413195026679
31,35.4,62.0,42.66,35.4,0.0,0.5,116.0,445909590.0,-1456518871.0,0.0,2020-07-11 00:49:01,300.0,0 days 00:04:07.000000000,0 days 00:00:20.000000000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.026507695060844664,0.04266,0.00120546015151515,0.0019399999999999977,35.4,116.141736,-0.20000000000000284,-0.6561680000000093,1.9399999999999977,6.364829599999992,124.0,2.066666666666667,41.333333333333336,0.04693548387096769,59.79381443298969,4.0,138.06589147286823,-8.602980038329394
32,36.2,61.0,43.74,36.2,0.0,0.0,113.0,445909508.0,-1456518775.0,0.0,2020-07-11 00:49:10,300.0,0 days 00:04:16.000000000,0 days 00:00:09.000000000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.02717877594846099,0.04374,0.0006710809090909125,0.0010800000000000054,36.2,118.76640800000001,0.8000000000000043,2.624672000000014,1.0800000000000054,3.543307200000018,122.0,2.033333333333333,18.299999999999997,0.05901639344262326,58.24742268041238,-3.0,138.06589147286823,74.78567824310836
33,37.4,0.0,44.79,37.4,0.0,0.0,117.0,445909554.0,-1456518756.0,0.0,2020-07-11 00:49:24,300.0,0 days 00:04:30.000000000,0 days 00:00:14.000000000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.027831215700310188,0.044789999999999996,0.0006524397727272709,0.0010499999999999971,37.4,122.70341599999999,1.1999999999999957,3.937007999999986,1.0499999999999972,3.4448819999999905,0.0,0.0,0.0,inf,60.30927835051546,4.0,138.06589147286823,113.88271880418013
34,38.0,51.0,46.31,38.0,0.0,0.0,120.0,445909541.0,-1456518752.0,0.0,2020-07-11 00:49:37,300.0,0 days 00:04:43.000000000,0 days 00:00:13.000000000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.028775699912510937,0.046310000000000004,0.0009444842424242443,0.0015200000000000031,38.0,124.67192,0.6000000000000014,1.9685040000000047,1.5200000000000031,4.98687680000001,102.0,1.7,22.099999999999998,0.06877828054298657,61.855670103092784,3.0,138.06589147286823,40.66353641590064
35,38.6,0.0,48.18,38.6,0.0,0.0,123.0,445909661.0,-1456518874.0,0.0,2020-07-11 00:49:54,300.0,0 days 00:05:00.000000000,0 days 00:00:17.000000000,17.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.02993766404199475,0.04818,0.001161964166666665,0.0018699999999999975,38.6,126.64042400000001,0.6000000000000014,1.9685040000000047,1.8699999999999974,6.135170799999991,0.0,0.0,0.0,inf,63.4020618556701,3.0,138.06589147286823,33.174776864171996
36,38.6,0.0,48.6,38.6,0.0,0.0,126.0,445909699.0,-1456518909.0,0.0,2020-07-11 00:49:57,300.0,0 days 00:05:03.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.03019863994273443,0.048600000000000004,0.0002609759090909102,0.0004200000000000017,38.6,126.64042400000001,0.0,0.0,0.4200000000000017,1.3779528000000056,0.0,0.0,0.0,inf,64.94845360824742,3.0,138.06589147286823,6.766115940915002
37,35.0,61.0,52.17,35.0,0.0,0.0,129.0,445909708.0,-1456518890.0,0.0,2020-07-11 00:50:28,300.0,0 days 00:05:34.000000000,0 days 00:00:31.000000000,31.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.032416935099021715,0.05217,0.0022182952272727274,0.0035700000000000003,35.0,114.82939999999999,-3.6000000000000014,-11.811024000000005,3.5700000000000003,11.7125988,122.0,2.033333333333333,63.03333333333333,0.056636700158646226,66.49484536082474,3.0,138.06589147286823,-99.14011470532637
38,34.8,0.0,52.4,34.8,0.0,0.0,126.0,445909678.0,-1456518873.0,0.0,2020-07-11 00:50:30,300.0,0 days 00:05:36.000000000,0 days 00:00:02.000000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0325598504732363,0.052399999999999995,0.00014291537878787685,0.00022999999999999686,34.8,114.17323199999998,-0.20000000000000284,-0.6561680000000093,0.22999999999999687,0.7545931999999897,0.0,0.0,0.0,inf,64.94845360824742,-3.0,138.06589147286823,-65.07985319799128
39,32.8,0.0,52.75,32.8,0.0,0.0,123.0,445909669.0,-1456518838.0,0.0,2020-07-11 00:50:34,300.0,0 days 00:05:40.000000000,0 days 00:00:04.000000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.03277733039051937,0.05275,0.0002174799242424251,0.0003500000000000014,32.8,107.61155199999999,-2.0,-6.56168,0.3500000000000014,1.1482940000000046,0.0,0.0,0.0,inf,63.4020618556701,-3.0,138.06589147286823,-517.6408762679285
40,30.2,0.0,54.03,30.2,0.0,0.0,127.0,445909680.0,-1456518658.0,0.0,2020-07-11 00:50:39,300.0,0 days 00:05:45.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.033572685516583156,0.05403,0.0007953551515151522,0.0012800000000000012,30.2,99.081368,-2.599999999999998,-8.530183999999993,1.2800000000000011,4.199475200000004,0.0,0.0,0.0,inf,65.4639175257732,4.0,138.06589147286823,-196.07472093338245
41,26.8,0.0,55.84,26.8,0.0,0.0,124.0,445909783.0,-1456518791.0,0.0,2020-07-11 00:50:54,300.0,0 days 00:06:00.000000000,0 days 00:00:15.000000000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.03469736737453273,0.05584,0.0011246818939393954,0.0018100000000000024,26.8,87.926512,-3.3999999999999986,-11.154855999999995,1.8100000000000023,5.938320400000007,0.0,0.0,0.0,inf,63.91752577319587,-3.0,138.06589147286823,-183.07832754287074
42,24.4,0.0,58.47,24.4,0.0,0.0,127.0,445909431.0,-1456518952.0,0.0,2020-07-11 00:51:21,300.0,0 days 00:06:27.000000000,0 days 00:00:27.000000000,27.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.036331573610116914,0.05847,0.001634206287878785,0.0026299999999999956,24.4,80.05249599999999,-2.400000000000002,-7.874016000000007,2.6299999999999955,8.628609199999985,0.0,0.0,0.0,inf,65.4639175257732,3.0,138.06589147286823,-89.06362768538224
43,26.2,0.0,60.3,26.2,0.0,0.0,124.0,445909440.0,-1456518736.0,0.0,2020-07-11 00:51:28,300.0,0 days 00:06:34.000000000,0 days 00:00:07.000000000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.037468682891911236,0.0603,0.0011371093181818171,0.0018299999999999983,26.2,85.95800799999999,1.8000000000000007,5.9055120000000025,1.8299999999999983,6.003937199999994,0.0,0.0,0.0,inf,63.91752577319587,-3.0,138.06589147286823,98.38751289905159
44,28.4,0.0,63.17,28.4,0.0,0.0,127.0,445909533.0,-1456519119.0,0.0,2020-07-11 00:51:34,300.0,0 days 00:06:40.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.03925201821363239,0.06317,0.0017833353787878815,0.0028700000000000045,28.4,93.175856,2.1999999999999993,7.217847999999997,2.8700000000000045,9.416010800000015,0.0,0.0,0.0,inf,65.4639175257732,3.0,138.06589147286823,76.90037510255858
45,28.4,0.0,64.46,28.4,0.0,0.0,130.0,445909608.0,-1456519274.0,0.0,2020-07-11 00:51:40,300.0,0 days 00:06:46.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.040053587051618544,0.06445999999999999,0.0008015688636363587,0.001289999999999992,28.4,93.175856,0.0,0.0,1.289999999999992,4.232283599999974,0.0,0.0,0.0,inf,67.0103092783505,3.0,138.06589147286823,2.3082514727337013
46,25.8,0.0,66.6,25.8,0.0,0.0,127.0,445909592.0,-1456519142.0,0.0,2020-07-11 00:51:54,300.0,0 days 00:07:00.000000000,0 days 00:00:14.000000000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.041383321403006434,0.06659999999999999,0.0013297343939393943,0.0021400000000000004,25.8,84.645672,-2.599999999999998,-8.530183999999993,2.1400000000000006,7.020997600000002,0.0,0.0,0.0,inf,65.4639175257732,-3.0,138.06589147286823,-118.38487349019738
47,19.8,0.0,70.55,19.8,0.0,0.0,130.0,445909787.0,-1456518884.0,0.0,2020-07-11 00:52:24,300.0,0 days 00:07:30.000000000,0 days 00:00:30.000000000,30.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.043837737612343906,0.07055,0.0024544162878787894,0.003950000000000003,19.8,64.960632,-6.0,-19.68504,3.950000000000003,12.959318000000009,0.0,0.0,0.0,inf,67.0103092783505,3.0,138.06589147286823,-149.96985294331594
48,15.2,0.0,74.45,15.2,0.0,0.0,127.0,445909967.0,-1456518967.0,0.0,2020-07-11 00:52:53,300.0,0 days 00:07:59.000000000,0 days 00:00:29.000000000,29.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.04626108526206951,0.07445,0.002423347727272731,0.003900000000000006,15.2,49.868767999999996,-4.600000000000001,-15.091864000000005,3.9000000000000057,12.795276000000019,0.0,0.0,0.0,inf,65.4639175257732,-3.0,138.06589147286823,-116.25857407007018
49,14.4,0.0,77.34,14.4,0.0,0.0,130.0,445910262.0,-1456518846.0,0.0,2020-07-11 00:53:01,300.0,0 days 00:08:07.000000000,0 days 00:00:08.000000000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.04805684800763541,0.07734,0.0017957628030303033,0.0028900000000000006,14.4,47.244096,-0.7999999999999989,-2.6246719999999963,2.8900000000000006,9.481627600000001,0.0,0.0,0.0,inf,67.0103092783505,3.0,138.06589147286823,-26.34909334192863
50,14.8,0.0,78.59,14.8,0.0,0.0,127.0,445910168.0,-1456518636.0,0.0,2020-07-11 00:53:19,300.0,0 days 00:08:25.000000000,0 days 00:00:18.000000000,18.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.048833561997932075,0.07859000000000001,0.0007767140151515151,0.00125,14.8,48.556432,0.40000000000000036,1.312336000000001,1.25,4.10105,0.0,0.0,0.0,inf,65.4639175257732,-3.0,138.06589147286823,33.61864295830807
51,14.4,61.0,80.19,14.4,0.0,0.0,130.0,445910232.0,-1456518792.0,0.0,2020-07-11 00:53:33,300.0,0 days 00:08:39.000000000,0 days 00:00:14.000000000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.049827755905511806,0.08019,0.0009941939393939359,0.0015999999999999942,14.4,47.244096,-0.40000000000000036,-1.312336000000001,1.5999999999999943,5.249343999999981,122.0,2.033333333333333,28.466666666666665,0.056206088992974045,67.0103092783505,3.0,138.06589147286823,-22.663264878833843
52,17.8,0.0,82.37,17.8,0.0,0.0,133.0,445910324.0,-1456519035.0,0.0,2020-07-11 00:53:54,300.0,0 days 00:09:00.000000000,0 days 00:00:21.000000000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0511823451045892,0.08237,0.0013545892424242467,0.002180000000000007,17.8,58.398952,3.4000000000000004,11.154856,2.180000000000007,7.152231200000022,0.0,0.0,0.0,inf,68.55670103092784,3.0,138.06589147286823,155.19163261094
53,18.8,0.0,83.26,18.8,0.0,0.0,136.0,445910240.0,-1456519125.0,0.0,2020-07-11 00:53:59,300.0,0 days 00:09:05.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.05173536546568043,0.08326,0.0005530203787878791,0.0008900000000000006,18.8,61.679792,1.0,3.28084,0.8900000000000006,2.9199476000000018,0.0,0.0,0.0,inf,70.10309278350515,3.0,138.06589147286823,111.95028681954608
54,23.2,61.0,86.75,23.2,0.0,0.0,133.0,445909957.0,-1456519403.0,0.0,2020-07-11 00:54:16,300.0,0 days 00:09:22.000000000,0 days 00:00:17.000000000,17.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.05390395092658872,0.08675,0.002168585530303027,0.003489999999999995,23.2,76.115488,4.399999999999999,14.435695999999995,3.489999999999995,11.450131599999983,122.0,2.033333333333333,34.56666666666666,0.10096432015429109,68.55670103092784,-3.0,138.06589147286823,125.84874790517553
